Index,Energy,omega,alpha
2862000,3.77277,1,0.88
2863000,3.77276,1,0.88
2864000,3.77275,1,0.88
2865000,3.77276,1,0.88
2866000,3.77276,1,0.88
2867000,3.77275,1,0.88
2868000,3.77276,1,0.88
2869000,3.77276,1,0.88
2870000,3.77275,1,0.88
2871000,3.77275,1,0.88
2872000,3.77276,1,0.88
2873000,3.77278,1,0.88
2874000,3.77279,1,0.88
2875000,3.77278,1,0.88
2876000,3.77279,1,0.88
2877000,3.77279,1,0.88
2878000,3.77279,1,0.88
2879000,3.77279,1,0.88
2880000,3.77281,1,0.88
2881000,3.77279,1,0.88
2882000,3.7728,1,0.88
2883000,3.77278,1,0.88
2884000,3.77277,1,0.88
2885000,3.77277,1,0.88
2886000,3.77275,1,0.88
2887000,3.77277,1,0.88
2888000,3.7728,1,0.88
2889000,3.77278,1,0.88
2890000,3.77277,1,0.88
2891000,3.77276,1,0.88
2892000,3.77275,1,0.88
2893000,3.77275,1,0.88
2894000,3.77272,1,0.88
2895000,3.77272,1,0.88
2896000,3.77274,1,0.88
2897000,3.77275,1,0.88
2898000,3.77274,1,0.88
2899000,3.77276,1,0.88
2900000,3.77277,1,0.88
2901000,3.77276,1,0.88
2902000,3.77273,1,0.88
2903000,3.77274,1,0.88
2904000,3.77273,1,0.88
2905000,3.77271,1,0.88
2906000,3.77272,1,0.88
2907000,3.77271,1,0.88
2908000,3.77271,1,0.88
2909000,3.7727,1,0.88
2910000,3.7727,1,0.88
2911000,3.77269,1,0.88
2912000,3.77269,1,0.88
2913000,3.77268,1,0.88
2914000,3.77268,1,0.88
2915000,3.7727,1,0.88
2916000,3.77269,1,0.88
2917000,3.77269,1,0.88
2918000,3.77267,1,0.88
2919000,3.77265,1,0.88
2920000,3.77264,1,0.88
2921000,3.77266,1,0.88
2922000,3.77266,1,0.88
2923000,3.77266,1,0.88
2924000,3.77265,1,0.88
2925000,3.77263,1,0.88
2926000,3.77264,1,0.88
2927000,3.77263,1,0.88
2928000,3.77262,1,0.88
2929000,3.77264,1,0.88
2930000,3.77264,1,0.88
2931000,3.77263,1,0.88
2932000,3.77263,1,0.88
2933000,3.77263,1,0.88
2934000,3.77266,1,0.88
2935000,3.77266,1,0.88
2936000,3.77265,1,0.88
2937000,3.77263,1,0.88
2938000,3.77262,1,0.88
2939000,3.77261,1,0.88
2940000,3.77261,1,0.88
2941000,3.77261,1,0.88
2942000,3.77262,1,0.88
2943000,3.77261,1,0.88
2944000,3.7726,1,0.88
2945000,3.77259,1,0.88
2946000,3.77259,1,0.88
2947000,3.77257,1,0.88
2948000,3.77257,1,0.88
2949000,3.77257,1,0.88
2950000,3.77259,1,0.88
2951000,3.7726,1,0.88
2952000,3.7726,1,0.88
2953000,3.77262,1,0.88
2954000,3.77259,1,0.88
2955000,3.77259,1,0.88
2956000,3.7726,1,0.88
2957000,3.77261,1,0.88
2958000,3.7726,1,0.88
2959000,3.7726,1,0.88
2960000,3.7726,1,0.88
2961000,3.77259,1,0.88
2962000,3.77257,1,0.88
2963000,3.77257,1,0.88
2964000,3.77257,1,0.88
2965000,3.77256,1,0.88
2966000,3.77257,1,0.88
2967000,3.77256,1,0.88
2968000,3.77256,1,0.88
2969000,3.77258,1,0.88
2970000,3.77258,1,0.88
2971000,3.77257,1,0.88
2972000,3.77257,1,0.88
2973000,3.77259,1,0.88
2974000,3.77261,1,0.88
2975000,3.7726,1,0.88
2976000,3.77259,1,0.88
2977000,3.77259,1,0.88
2978000,3.77256,1,0.88
2979000,3.77256,1,0.88
2980000,3.77254,1,0.88
2981000,3.77256,1,0.88
2982000,3.77256,1,0.88
2983000,3.77255,1,0.88
2984000,3.77256,1,0.88
2985000,3.77255,1,0.88
2986000,3.77253,1,0.88
2987000,3.77252,1,0.88
2988000,3.77251,1,0.88
2989000,3.77252,1,0.88
2990000,3.77253,1,0.88
2991000,3.77254,1,0.88
2992000,3.77254,1,0.88
2993000,3.77254,1,0.88
2994000,3.77253,1,0.88
2995000,3.77253,1,0.88
2996000,3.77253,1,0.88
2997000,3.77253,1,0.88
2998000,3.77251,1,0.88
2999000,3.77253,1,0.88
3000000,3.77253,1,0.88
3001000,3.77252,1,0.88
3002000,3.77253,1,0.88
3003000,3.77251,1,0.88
3004000,3.77252,1,0.88
3005000,3.77252,1,0.88
3006000,3.77252,1,0.88
3007000,3.77252,1,0.88
3008000,3.7725,1,0.88
3009000,3.77251,1,0.88
3010000,3.7725,1,0.88
3011000,3.77251,1,0.88
3012000,3.77253,1,0.88
3013000,3.77251,1,0.88
3014000,3.77251,1,0.88
3015000,3.77252,1,0.88
3016000,3.77252,1,0.88
3017000,3.77253,1,0.88
3018000,3.77253,1,0.88
3019000,3.77251,1,0.88
3020000,3.77251,1,0.88
3021000,3.77252,1,0.88
3022000,3.77252,1,0.88
3023000,3.77251,1,0.88
3024000,3.77251,1,0.88
3025000,3.77253,1,0.88
3026000,3.77253,1,0.88
3027000,3.77251,1,0.88
3028000,3.77251,1,0.88
3029000,3.77252,1,0.88
3030000,3.77252,1,0.88
3031000,3.77251,1,0.88
3032000,3.7725,1,0.88
3033000,3.77249,1,0.88
3034000,3.77249,1,0.88
3035000,3.77249,1,0.88
3036000,3.77249,1,0.88
3037000,3.77248,1,0.88
3038000,3.77249,1,0.88
3039000,3.7725,1,0.88
3040000,3.7725,1,0.88
3041000,3.77251,1,0.88
3042000,3.7725,1,0.88
3043000,3.7725,1,0.88
3044000,3.77248,1,0.88
3045000,3.77248,1,0.88
3046000,3.77246,1,0.88
3047000,3.77247,1,0.88
3048000,3.77247,1,0.88
3049000,3.77248,1,0.88
3050000,3.77246,1,0.88
3051000,3.77246,1,0.88
3052000,3.77247,1,0.88
3053000,3.77245,1,0.88
3054000,3.77244,1,0.88
3055000,3.77245,1,0.88
3056000,3.77246,1,0.88
3057000,3.77246,1,0.88
3058000,3.77246,1,0.88
3059000,3.77245,1,0.88
3060000,3.77244,1,0.88
3061000,3.77242,1,0.88
3062000,3.77243,1,0.88
3063000,3.77242,1,0.88
3064000,3.77245,1,0.88
3065000,3.77244,1,0.88
3066000,3.77243,1,0.88
3067000,3.77244,1,0.88
3068000,3.77245,1,0.88
3069000,3.77245,1,0.88
3070000,3.77246,1,0.88
3071000,3.77245,1,0.88
3072000,3.77246,1,0.88
3073000,3.77246,1,0.88
3074000,3.7725,1,0.88
3075000,3.77249,1,0.88
3076000,3.77251,1,0.88
3077000,3.77252,1,0.88
3078000,3.77252,1,0.88
3079000,3.77252,1,0.88
3080000,3.77252,1,0.88
3081000,3.77251,1,0.88
3082000,3.7725,1,0.88
3083000,3.7725,1,0.88
3084000,3.7725,1,0.88
3085000,3.77251,1,0.88
3086000,3.7725,1,0.88
3087000,3.77249,1,0.88
3088000,3.77249,1,0.88
3089000,3.77247,1,0.88
3090000,3.77247,1,0.88
3091000,3.77249,1,0.88
3092000,3.77247,1,0.88
3093000,3.77248,1,0.88
3094000,3.7725,1,0.88
3095000,3.77254,1,0.88
3096000,3.77254,1,0.88
3097000,3.77255,1,0.88
3098000,3.77253,1,0.88
3099000,3.77252,1,0.88
3100000,3.7725,1,0.88
3101000,3.77251,1,0.88
3102000,3.77251,1,0.88
3103000,3.77252,1,0.88
3104000,3.77251,1,0.88
3105000,3.77255,1,0.88
3106000,3.77255,1,0.88
3107000,3.77256,1,0.88
3108000,3.77255,1,0.88
3109000,3.77255,1,0.88
3110000,3.77253,1,0.88
3111000,3.77254,1,0.88
3112000,3.77252,1,0.88
3113000,3.7725,1,0.88
3114000,3.7725,1,0.88
3115000,3.77249,1,0.88
3116000,3.7725,1,0.88
3117000,3.77251,1,0.88
3118000,3.77251,1,0.88
3119000,3.77251,1,0.88
3120000,3.77252,1,0.88
3121000,3.77252,1,0.88
3122000,3.77251,1,0.88
3123000,3.77252,1,0.88
3124000,3.7725,1,0.88
3125000,3.7725,1,0.88
3126000,3.77251,1,0.88
3127000,3.77251,1,0.88
3128000,3.77253,1,0.88
3129000,3.77254,1,0.88
3130000,3.77254,1,0.88
3131000,3.77252,1,0.88
3132000,3.77252,1,0.88
3133000,3.77252,1,0.88
3134000,3.7725,1,0.88
3135000,3.7725,1,0.88
3136000,3.77253,1,0.88
3137000,3.77252,1,0.88
3138000,3.77252,1,0.88
3139000,3.77252,1,0.88
3140000,3.77253,1,0.88
3141000,3.77252,1,0.88
3142000,3.77251,1,0.88
3143000,3.77251,1,0.88
3144000,3.77249,1,0.88
3145000,3.77249,1,0.88
3146000,3.77248,1,0.88
3147000,3.77248,1,0.88
3148000,3.77249,1,0.88
3149000,3.77247,1,0.88
3150000,3.77247,1,0.88
3151000,3.77248,1,0.88
3152000,3.77249,1,0.88
3153000,3.77248,1,0.88
3154000,3.77249,1,0.88
3155000,3.77251,1,0.88
3156000,3.77252,1,0.88
3157000,3.77253,1,0.88
3158000,3.77252,1,0.88
3159000,3.7725,1,0.88
3160000,3.77248,1,0.88
3161000,3.77248,1,0.88
3162000,3.77248,1,0.88
3163000,3.77247,1,0.88
3164000,3.77246,1,0.88
3165000,3.77248,1,0.88
3166000,3.77248,1,0.88
3167000,3.77248,1,0.88
3168000,3.77249,1,0.88
3169000,3.77251,1,0.88
3170000,3.77251,1,0.88
3171000,3.77248,1,0.88
3172000,3.77247,1,0.88
3173000,3.77246,1,0.88
3174000,3.77247,1,0.88
3175000,3.77246,1,0.88
3176000,3.77248,1,0.88
3177000,3.7725,1,0.88
3178000,3.7725,1,0.88
3179000,3.77248,1,0.88
3180000,3.77249,1,0.88
3181000,3.7725,1,0.88
3182000,3.7725,1,0.88
3183000,3.77249,1,0.88
3184000,3.77248,1,0.88
3185000,3.77249,1,0.88
3186000,3.77248,1,0.88
3187000,3.77249,1,0.88
3188000,3.77249,1,0.88
3189000,3.77249,1,0.88
3190000,3.77248,1,0.88
3191000,3.77247,1,0.88
3192000,3.77248,1,0.88
3193000,3.77247,1,0.88
3194000,3.77249,1,0.88
3195000,3.7725,1,0.88
3196000,3.77249,1,0.88
3197000,3.77249,1,0.88
3198000,3.77249,1,0.88
3199000,3.77246,1,0.88
3200000,3.77248,1,0.88
3201000,3.77249,1,0.88
3202000,3.77247,1,0.88
3203000,3.77246,1,0.88
3204000,3.77246,1,0.88
3205000,3.77247,1,0.88
3206000,3.77248,1,0.88
3207000,3.7725,1,0.88
3208000,3.77254,1,0.88
3209000,3.77255,1,0.88
3210000,3.77254,1,0.88
3211000,3.77253,1,0.88
3212000,3.77254,1,0.88
3213000,3.77255,1,0.88
3214000,3.77255,1,0.88
3215000,3.77254,1,0.88
3216000,3.77253,1,0.88
3217000,3.77253,1,0.88
3218000,3.77252,1,0.88
3219000,3.77253,1,0.88
3220000,3.77251,1,0.88
3221000,3.77253,1,0.88
3222000,3.77252,1,0.88
3223000,3.77252,1,0.88
3224000,3.77252,1,0.88
3225000,3.77253,1,0.88
3226000,3.77253,1,0.88
3227000,3.77254,1,0.88
3228000,3.77252,1,0.88
3229000,3.77255,1,0.88
3230000,3.77255,1,0.88
3231000,3.77255,1,0.88
3232000,3.77258,1,0.88
3233000,3.77258,1,0.88
3234000,3.77257,1,0.88
3235000,3.77257,1,0.88
3236000,3.77256,1,0.88
3237000,3.77255,1,0.88
3238000,3.77254,1,0.88
3239000,3.77255,1,0.88
3240000,3.77255,1,0.88
3241000,3.77253,1,0.88
3242000,3.77253,1,0.88
3243000,3.77252,1,0.88
3244000,3.77252,1,0.88
3245000,3.77252,1,0.88
3246000,3.77252,1,0.88
3247000,3.77251,1,0.88
3248000,3.77253,1,0.88
3249000,3.77253,1,0.88
3250000,3.77253,1,0.88
3251000,3.77254,1,0.88
3252000,3.77253,1,0.88
3253000,3.77255,1,0.88
3254000,3.77256,1,0.88
3255000,3.77254,1,0.88
3256000,3.77256,1,0.88
3257000,3.7726,1,0.88
3258000,3.7726,1,0.88
3259000,3.77259,1,0.88
3260000,3.77259,1,0.88
3261000,3.77262,1,0.88
3262000,3.77262,1,0.88
3263000,3.77263,1,0.88
3264000,3.77263,1,0.88
3265000,3.77264,1,0.88
3266000,3.77262,1,0.88
3267000,3.77261,1,0.88
3268000,3.77262,1,0.88
3269000,3.77263,1,0.88
3270000,3.77264,1,0.88
3271000,3.77262,1,0.88
3272000,3.77263,1,0.88
3273000,3.77263,1,0.88
3274000,3.77261,1,0.88
3275000,3.77264,1,0.88
3276000,3.77263,1,0.88
3277000,3.77264,1,0.88
3278000,3.77267,1,0.88
3279000,3.77267,1,0.88
3280000,3.77266,1,0.88
3281000,3.77265,1,0.88
3282000,3.77265,1,0.88
3283000,3.77265,1,0.88
3284000,3.77266,1,0.88
3285000,3.77265,1,0.88
3286000,3.77263,1,0.88
3287000,3.77264,1,0.88
3288000,3.77267,1,0.88
3289000,3.77268,1,0.88
3290000,3.7727,1,0.88
3291000,3.77269,1,0.88
3292000,3.77268,1,0.88
3293000,3.77269,1,0.88
3294000,3.77267,1,0.88
3295000,3.77265,1,0.88
3296000,3.77265,1,0.88
3297000,3.77266,1,0.88
3298000,3.77266,1,0.88
3299000,3.77264,1,0.88
3300000,3.77264,1,0.88
3301000,3.77265,1,0.88
3302000,3.77266,1,0.88
3303000,3.77266,1,0.88
3304000,3.77266,1,0.88
3305000,3.77266,1,0.88
3306000,3.77267,1,0.88
3307000,3.77266,1,0.88
3308000,3.77265,1,0.88
3309000,3.77266,1,0.88
3310000,3.77266,1,0.88
3311000,3.77265,1,0.88
3312000,3.77266,1,0.88
3313000,3.77265,1,0.88
3314000,3.77263,1,0.88
3315000,3.77264,1,0.88
3316000,3.77262,1,0.88
3317000,3.77262,1,0.88
3318000,3.77264,1,0.88
3319000,3.77264,1,0.88
3320000,3.77263,1,0.88
3321000,3.77261,1,0.88
3322000,3.77261,1,0.88
3323000,3.7726,1,0.88
3324000,3.77261,1,0.88
3325000,3.77262,1,0.88
3326000,3.77263,1,0.88
3327000,3.77263,1,0.88
3328000,3.77263,1,0.88
3329000,3.77264,1,0.88
3330000,3.77266,1,0.88
3331000,3.77268,1,0.88
3332000,3.77268,1,0.88
3333000,3.77268,1,0.88
3334000,3.77268,1,0.88
3335000,3.77268,1,0.88
3336000,3.77269,1,0.88
3337000,3.77268,1,0.88
3338000,3.77269,1,0.88
3339000,3.77269,1,0.88
3340000,3.77269,1,0.88
3341000,3.77268,1,0.88
3342000,3.77268,1,0.88
3343000,3.77266,1,0.88
3344000,3.77265,1,0.88
3345000,3.77267,1,0.88
3346000,3.77267,1,0.88
3347000,3.77268,1,0.88
3348000,3.7727,1,0.88
3349000,3.77271,1,0.88
3350000,3.77269,1,0.88
3351000,3.77268,1,0.88
3352000,3.77268,1,0.88
3353000,3.7727,1,0.88
3354000,3.77269,1,0.88
3355000,3.77269,1,0.88
3356000,3.77267,1,0.88
3357000,3.77265,1,0.88
3358000,3.77264,1,0.88
3359000,3.77263,1,0.88
3360000,3.77262,1,0.88
3361000,3.77261,1,0.88
3362000,3.77261,1,0.88
3363000,3.77264,1,0.88
3364000,3.77266,1,0.88
3365000,3.77268,1,0.88
3366000,3.77266,1,0.88
3367000,3.77267,1,0.88
3368000,3.77267,1,0.88
3369000,3.77267,1,0.88
3370000,3.77268,1,0.88
3371000,3.77268,1,0.88
3372000,3.77269,1,0.88
3373000,3.7727,1,0.88
3374000,3.7727,1,0.88
3375000,3.77272,1,0.88
3376000,3.77273,1,0.88
3377000,3.77272,1,0.88
3378000,3.77272,1,0.88
3379000,3.77272,1,0.88
3380000,3.77272,1,0.88
3381000,3.77271,1,0.88
3382000,3.7727,1,0.88
3383000,3.7727,1,0.88
3384000,3.77271,1,0.88
3385000,3.77271,1,0.88
3386000,3.7727,1,0.88
3387000,3.7727,1,0.88
3388000,3.77269,1,0.88
3389000,3.77268,1,0.88
3390000,3.77269,1,0.88
3391000,3.77268,1,0.88
3392000,3.7727,1,0.88
3393000,3.7727,1,0.88
3394000,3.7727,1,0.88
3395000,3.7727,1,0.88
3396000,3.77269,1,0.88
3397000,3.77269,1,0.88
3398000,3.7727,1,0.88
3399000,3.77269,1,0.88
3400000,3.77268,1,0.88
3401000,3.77269,1,0.88
3402000,3.7727,1,0.88
3403000,3.77271,1,0.88
3404000,3.77271,1,0.88
3405000,3.77273,1,0.88
3406000,3.77274,1,0.88
3407000,3.77273,1,0.88
3408000,3.77275,1,0.88
3409000,3.77274,1,0.88
3410000,3.77272,1,0.88
3411000,3.77272,1,0.88
3412000,3.77273,1,0.88
3413000,3.77271,1,0.88
3414000,3.7727,1,0.88
3415000,3.77271,1,0.88
3416000,3.77272,1,0.88
3417000,3.77271,1,0.88
3418000,3.7727,1,0.88
3419000,3.7727,1,0.88
3420000,3.77271,1,0.88
3421000,3.7727,1,0.88
3422000,3.77268,1,0.88
3423000,3.77268,1,0.88
3424000,3.77268,1,0.88
3425000,3.77269,1,0.88
3426000,3.77269,1,0.88
3427000,3.77268,1,0.88
3428000,3.7727,1,0.88
3429000,3.7727,1,0.88
3430000,3.77271,1,0.88
3431000,3.7727,1,0.88
3432000,3.77271,1,0.88
3433000,3.7727,1,0.88
3434000,3.77269,1,0.88
3435000,3.77269,1,0.88
3436000,3.77268,1,0.88
3437000,3.77267,1,0.88
3438000,3.77268,1,0.88
3439000,3.77268,1,0.88
3440000,3.77268,1,0.88
3441000,3.77266,1,0.88
3442000,3.77265,1,0.88
3443000,3.77265,1,0.88
3444000,3.77265,1,0.88
3445000,3.77262,1,0.88
3446000,3.77262,1,0.88
3447000,3.77262,1,0.88
3448000,3.77261,1,0.88
3449000,3.77261,1,0.88
3450000,3.77261,1,0.88
3451000,3.77261,1,0.88
3452000,3.7726,1,0.88
3453000,3.7726,1,0.88
3454000,3.7726,1,0.88
3455000,3.7726,1,0.88
3456000,3.7726,1,0.88
3457000,3.7726,1,0.88
3458000,3.77262,1,0.88
3459000,3.77262,1,0.88
3460000,3.77262,1,0.88
3461000,3.77261,1,0.88
3462000,3.7726,1,0.88
3463000,3.77259,1,0.88
3464000,3.7726,1,0.88
3465000,3.77259,1,0.88
3466000,3.77259,1,0.88
3467000,3.7726,1,0.88
3468000,3.77258,1,0.88
3469000,3.77256,1,0.88
3470000,3.77255,1,0.88
3471000,3.77256,1,0.88
3472000,3.77255,1,0.88
3473000,3.77255,1,0.88
3474000,3.77256,1,0.88
3475000,3.77257,1,0.88
3476000,3.77259,1,0.88
3477000,3.77257,1,0.88
3478000,3.77257,1,0.88
3479000,3.77257,1,0.88
3480000,3.77256,1,0.88
3481000,3.77257,1,0.88
3482000,3.77257,1,0.88
3483000,3.77257,1,0.88
3484000,3.77258,1,0.88
3485000,3.7726,1,0.88
3486000,3.77261,1,0.88
3487000,3.77261,1,0.88
3488000,3.77262,1,0.88
3489000,3.77262,1,0.88
3490000,3.77261,1,0.88
3491000,3.77261,1,0.88
3492000,3.77261,1,0.88
3493000,3.77262,1,0.88
3494000,3.77264,1,0.88
3495000,3.77266,1,0.88
3496000,3.77265,1,0.88
3497000,3.77265,1,0.88
3498000,3.77266,1,0.88
3499000,3.77265,1,0.88
3500000,3.77265,1,0.88
3501000,3.77264,1,0.88
3502000,3.77264,1,0.88
3503000,3.77262,1,0.88
3504000,3.77261,1,0.88
3505000,3.7726,1,0.88
3506000,3.7726,1,0.88
3507000,3.77257,1,0.88
3508000,3.77259,1,0.88
3509000,3.77261,1,0.88
3510000,3.7726,1,0.88
3511000,3.77259,1,0.88
3512000,3.77259,1,0.88
3513000,3.7726,1,0.88
3514000,3.77261,1,0.88
3515000,3.77263,1,0.88
3516000,3.7726,1,0.88
3517000,3.7726,1,0.88
3518000,3.77262,1,0.88
3519000,3.77262,1,0.88
3520000,3.77262,1,0.88
3521000,3.77262,1,0.88
3522000,3.77263,1,0.88
3523000,3.77264,1,0.88
3524000,3.77264,1,0.88
3525000,3.77265,1,0.88
3526000,3.77264,1,0.88
3527000,3.77265,1,0.88
3528000,3.77266,1,0.88
3529000,3.77266,1,0.88
3530000,3.77266,1,0.88
3531000,3.77264,1,0.88
3532000,3.77264,1,0.88
3533000,3.77265,1,0.88
3534000,3.77263,1,0.88
3535000,3.77261,1,0.88
3536000,3.77262,1,0.88
3537000,3.77261,1,0.88
3538000,3.77261,1,0.88
3539000,3.7726,1,0.88
3540000,3.77259,1,0.88
3541000,3.77261,1,0.88
3542000,3.77259,1,0.88
3543000,3.77258,1,0.88
3544000,3.77261,1,0.88
3545000,3.77263,1,0.88
3546000,3.7726,1,0.88
3547000,3.77261,1,0.88
3548000,3.77261,1,0.88
3549000,3.77259,1,0.88
3550000,3.77259,1,0.88
3551000,3.77259,1,0.88
3552000,3.77258,1,0.88
3553000,3.77257,1,0.88
3554000,3.77255,1,0.88
3555000,3.77254,1,0.88
3556000,3.77253,1,0.88
3557000,3.77252,1,0.88
3558000,3.77251,1,0.88
3559000,3.7725,1,0.88
3560000,3.7725,1,0.88
3561000,3.7725,1,0.88
3562000,3.77252,1,0.88
3563000,3.77255,1,0.88
3564000,3.77255,1,0.88
3565000,3.77254,1,0.88
3566000,3.77254,1,0.88
3567000,3.77254,1,0.88
3568000,3.77253,1,0.88
3569000,3.77255,1,0.88
3570000,3.77255,1,0.88
3571000,3.77253,1,0.88
3572000,3.77253,1,0.88
3573000,3.77254,1,0.88
3574000,3.77254,1,0.88
3575000,3.77254,1,0.88
3576000,3.77257,1,0.88
3577000,3.77256,1,0.88
3578000,3.77255,1,0.88
3579000,3.77254,1,0.88
3580000,3.77255,1,0.88
3581000,3.77255,1,0.88
3582000,3.77255,1,0.88
3583000,3.77254,1,0.88
3584000,3.77254,1,0.88
3585000,3.77253,1,0.88
3586000,3.77253,1,0.88
3587000,3.77254,1,0.88
3588000,3.77254,1,0.88
3589000,3.77257,1,0.88
3590000,3.77258,1,0.88
3591000,3.77259,1,0.88
3592000,3.77258,1,0.88
3593000,3.77259,1,0.88
3594000,3.77259,1,0.88
3595000,3.77258,1,0.88
3596000,3.77258,1,0.88
3597000,3.77255,1,0.88
3598000,3.77256,1,0.88
3599000,3.77256,1,0.88
3600000,3.77256,1,0.88
3601000,3.77254,1,0.88
3602000,3.77255,1,0.88
3603000,3.77255,1,0.88
3604000,3.77255,1,0.88
3605000,3.77258,1,0.88
3606000,3.77258,1,0.88
3607000,3.77256,1,0.88
3608000,3.77255,1,0.88
3609000,3.77253,1,0.88
3610000,3.77253,1,0.88
3611000,3.77252,1,0.88
3612000,3.77252,1,0.88
3613000,3.77251,1,0.88
3614000,3.77252,1,0.88
3615000,3.77251,1,0.88
3616000,3.77252,1,0.88
3617000,3.77252,1,0.88
3618000,3.77251,1,0.88
3619000,3.7725,1,0.88
3620000,3.77249,1,0.88
3621000,3.77248,1,0.88
3622000,3.77249,1,0.88
3623000,3.7725,1,0.88
3624000,3.7725,1,0.88
3625000,3.7725,1,0.88
3626000,3.77249,1,0.88
3627000,3.7725,1,0.88
3628000,3.77248,1,0.88
3629000,3.77247,1,0.88
3630000,3.77246,1,0.88
3631000,3.77247,1,0.88
3632000,3.77247,1,0.88
3633000,3.77247,1,0.88
3634000,3.77249,1,0.88
3635000,3.77249,1,0.88
3636000,3.77248,1,0.88
3637000,3.77247,1,0.88
3638000,3.77247,1,0.88
3639000,3.77246,1,0.88
3640000,3.77246,1,0.88
3641000,3.77247,1,0.88
3642000,3.77246,1,0.88
3643000,3.77246,1,0.88
3644000,3.77247,1,0.88
3645000,3.77248,1,0.88
3646000,3.77247,1,0.88
3647000,3.77245,1,0.88
3648000,3.77244,1,0.88
3649000,3.77245,1,0.88
3650000,3.77245,1,0.88
3651000,3.77246,1,0.88
3652000,3.77245,1,0.88
3653000,3.77245,1,0.88
3654000,3.77246,1,0.88
3655000,3.77247,1,0.88
3656000,3.77247,1,0.88
3657000,3.77247,1,0.88
3658000,3.77247,1,0.88
3659000,3.77245,1,0.88
3660000,3.77245,1,0.88
3661000,3.77245,1,0.88
3662000,3.77244,1,0.88
3663000,3.77243,1,0.88
3664000,3.77242,1,0.88
3665000,3.77244,1,0.88
3666000,3.77245,1,0.88
3667000,3.77246,1,0.88
3668000,3.77244,1,0.88
3669000,3.77245,1,0.88
3670000,3.77244,1,0.88
3671000,3.77243,1,0.88
3672000,3.77242,1,0.88
3673000,3.77244,1,0.88
3674000,3.77244,1,0.88
3675000,3.77245,1,0.88
3676000,3.77245,1,0.88
3677000,3.77245,1,0.88
3678000,3.77244,1,0.88
3679000,3.77244,1,0.88
3680000,3.77244,1,0.88
3681000,3.77245,1,0.88
3682000,3.77246,1,0.88
3683000,3.77247,1,0.88
3684000,3.77246,1,0.88
3685000,3.77246,1,0.88
3686000,3.77246,1,0.88
3687000,3.77244,1,0.88
3688000,3.77243,1,0.88
3689000,3.77242,1,0.88
3690000,3.77243,1,0.88
3691000,3.77243,1,0.88
3692000,3.77245,1,0.88
3693000,3.77244,1,0.88
3694000,3.77243,1,0.88
3695000,3.77243,1,0.88
3696000,3.77242,1,0.88
3697000,3.77242,1,0.88
3698000,3.77239,1,0.88
3699000,3.7724,1,0.88
3700000,3.77241,1,0.88
3701000,3.77241,1,0.88
3702000,3.77241,1,0.88
3703000,3.7724,1,0.88
3704000,3.77242,1,0.88
3705000,3.77241,1,0.88
3706000,3.77241,1,0.88
3707000,3.77241,1,0.88
3708000,3.77242,1,0.88
3709000,3.7724,1,0.88
3710000,3.7724,1,0.88
3711000,3.77241,1,0.88
3712000,3.7724,1,0.88
3713000,3.77241,1,0.88
3714000,3.7724,1,0.88
3715000,3.7724,1,0.88
3716000,3.77241,1,0.88
3717000,3.77241,1,0.88
3718000,3.77242,1,0.88
3719000,3.77242,1,0.88
3720000,3.77242,1,0.88
3721000,3.77244,1,0.88
3722000,3.77243,1,0.88
3723000,3.77244,1,0.88
3724000,3.77245,1,0.88
3725000,3.77244,1,0.88
3726000,3.77243,1,0.88
3727000,3.77245,1,0.88
3728000,3.77245,1,0.88
3729000,3.77246,1,0.88
3730000,3.77247,1,0.88
3731000,3.77247,1,0.88
3732000,3.77249,1,0.88
3733000,3.7725,1,0.88
3734000,3.7725,1,0.88
3735000,3.7725,1,0.88
3736000,3.77249,1,0.88
3737000,3.77249,1,0.88
3738000,3.77248,1,0.88
3739000,3.77249,1,0.88
3740000,3.7725,1,0.88
3741000,3.77249,1,0.88
3742000,3.7725,1,0.88
3743000,3.77249,1,0.88
3744000,3.7725,1,0.88
3745000,3.7725,1,0.88
3746000,3.77249,1,0.88
3747000,3.7725,1,0.88
3748000,3.77249,1,0.88
3749000,3.77248,1,0.88
3750000,3.77249,1,0.88
3751000,3.77248,1,0.88
3752000,3.77247,1,0.88
3753000,3.77245,1,0.88
3754000,3.77246,1,0.88
3755000,3.77246,1,0.88
3756000,3.77246,1,0.88
3757000,3.77247,1,0.88
3758000,3.77246,1,0.88
3759000,3.77244,1,0.88
3760000,3.77244,1,0.88
3761000,3.77242,1,0.88
3762000,3.77244,1,0.88
3763000,3.77244,1,0.88
3764000,3.77244,1,0.88
3765000,3.77244,1,0.88
3766000,3.77244,1,0.88
3767000,3.77245,1,0.88
3768000,3.77244,1,0.88
3769000,3.77244,1,0.88
3770000,3.77246,1,0.88
3771000,3.77247,1,0.88
3772000,3.7725,1,0.88
3773000,3.7725,1,0.88
3774000,3.77252,1,0.88
3775000,3.77251,1,0.88
3776000,3.77252,1,0.88
3777000,3.77252,1,0.88
3778000,3.77251,1,0.88
3779000,3.7725,1,0.88
3780000,3.7725,1,0.88
3781000,3.77249,1,0.88
3782000,3.77248,1,0.88
3783000,3.77249,1,0.88
3784000,3.77249,1,0.88
3785000,3.77249,1,0.88
3786000,3.7725,1,0.88
3787000,3.77251,1,0.88
3788000,3.7725,1,0.88
3789000,3.77249,1,0.88
3790000,3.77251,1,0.88
3791000,3.77252,1,0.88
3792000,3.77252,1,0.88
3793000,3.77253,1,0.88
